Date,IBOV
2010-02-04 00:00:00,63934.0
2010-02-05 00:00:00,62762.0
2010-02-08 00:00:00,63153.0
2010-02-09 00:00:00,64718.0
2010-02-10 00:00:00,65051.0
2010-02-11 00:00:00,66128.0
2010-02-12 00:00:00,65854.0
2010-02-17 00:00:00,67284.0
2010-02-18 00:00:00,67836.0
2010-02-19 00:00:00,67597.0
2010-02-22 00:00:00,67184.0
2010-02-23 00:00:00,66108.0
2010-02-24 00:00:00,65794.0
2010-02-25 00:00:00,66121.0
2010-02-26 00:00:00,66503.0
2010-03-01 00:00:00,67227.0
2010-03-02 00:00:00,67779.0
2010-03-03 00:00:00,67641.0
2010-03-04 00:00:00,67814.0
2010-03-05 00:00:00,68846.0
2010-03-08 00:00:00,68575.0
2010-03-09 00:00:00,69576.0
2010-03-10 00:00:00,69979.0
2010-03-11 00:00:00,69884.0
2010-03-12 00:00:00,69341.0
2010-03-15 00:00:00,69023.0
2010-03-17 00:00:00,69723.0
2010-03-18 00:00:00,69697.0
2010-03-19 00:00:00,68828.0
2010-03-22 00:00:00,69041.0
2010-03-23 00:00:00,69386.0
2010-03-24 00:00:00,68913.0
2010-03-25 00:00:00,68441.0
2010-03-26 00:00:00,68682.0
2010-03-29 00:00:00,69939.0
2010-03-30 00:00:00,69959.0
2010-03-31 00:00:00,70371.0
2010-04-01 00:00:00,71136.0
2010-04-05 00:00:00,71289.0
2010-04-06 00:00:00,71095.0
2010-04-07 00:00:00,70792.0
2010-04-09 00:00:00,71417.0
2010-04-12 00:00:00,70614.0
2010-04-13 00:00:00,70792.0
2010-04-14 00:00:00,71034.0
2010-04-15 00:00:00,70524.0
2010-04-16 00:00:00,69421.0
2010-04-19 00:00:00,69097.0
2010-04-20 00:00:00,69318.0
2010-04-22 00:00:00,69386.0
2010-04-23 00:00:00,69509.0
2010-04-26 00:00:00,68871.0
2010-04-27 00:00:00,66511.0
2010-04-28 00:00:00,66655.0
2010-04-29 00:00:00,67978.0
2010-04-30 00:00:00,67529.0
2010-05-04 00:00:00,64869.0
2010-05-05 00:00:00,64914.0
2010-05-06 00:00:00,63414.0
2010-05-07 00:00:00,62870.0
2010-05-10 00:00:00,65452.0
2010-05-11 00:00:00,64424.0
2010-05-12 00:00:00,65223.0
2010-05-13 00:00:00,64788.0
2010-05-14 00:00:00,63412.0
2010-05-17 00:00:00,62866.0
2010-05-18 00:00:00,60841.0
2010-05-19 00:00:00,59689.0
2010-05-20 00:00:00,58192.0
2010-05-21 00:00:00,60259.0
2010-05-24 00:00:00,59915.0
2010-05-25 00:00:00,59184.0
2010-05-26 00:00:00,60190.0
2010-05-27 00:00:00,62091.0
2010-05-28 00:00:00,61946.0
2010-05-31 00:00:00,63046.0
2010-06-01 00:00:00,61840.0
2010-06-02 00:00:00,62942.0
2010-06-04 00:00:00,61675.0
2010-06-07 00:00:00,61182.0
2010-06-08 00:00:00,61793.0
2010-06-09 00:00:00,61478.0
2010-06-10 00:00:00,63048.0
2010-06-11 00:00:00,63605.0
2010-06-14 00:00:00,63532.0
2010-06-15 00:00:00,64442.0
2010-06-16 00:00:00,64750.0
2010-06-17 00:00:00,64540.0
2010-06-18 00:00:00,64437.0
2010-06-21 00:00:00,64441.0
2010-06-22 00:00:00,64810.0
2010-06-23 00:00:00,65160.0
2010-06-24 00:00:00,63936.0
2010-06-28 00:00:00,64225.0
2010-06-29 00:00:00,61977.0
2010-06-30 00:00:00,60935.0
2010-07-01 00:00:00,61236.0
2010-07-02 00:00:00,61429.0
2010-07-05 00:00:00,60865.0
2010-07-06 00:00:00,62064.0
2010-07-08 00:00:00,63476.0
2010-07-13 00:00:00,63685.0
2010-07-14 00:00:00,63479.0
2010-07-15 00:00:00,63489.0
2010-07-16 00:00:00,62339.0
2010-07-19 00:00:00,63297.0
2010-07-20 00:00:00,64462.0
2010-07-21 00:00:00,64476.0
2010-07-22 00:00:00,65748.0
2010-07-23 00:00:00,66322.0
2010-07-26 00:00:00,66443.0
2010-07-27 00:00:00,66674.0
2010-07-28 00:00:00,66808.0
2010-07-29 00:00:00,66953.0
2010-07-30 00:00:00,67515.0
2010-08-02 00:00:00,68517.0
2010-08-03 00:00:00,67997.0
2010-08-04 00:00:00,68272.0
2010-08-05 00:00:00,68411.0
2010-08-06 00:00:00,68094.0
2010-08-09 00:00:00,67862.0
2010-08-10 00:00:00,67223.0
2010-08-11 00:00:00,65790.0
2010-08-12 00:00:00,65966.0
2010-08-13 00:00:00,66264.0
2010-08-16 00:00:00,66701.0
2010-08-17 00:00:00,67583.0
2010-08-18 00:00:00,67638.0
2010-08-19 00:00:00,66887.0
2010-08-20 00:00:00,66677.0
2010-08-23 00:00:00,65981.0
2010-08-24 00:00:00,65156.0
2010-08-25 00:00:00,64803.0
2010-08-26 00:00:00,63867.0
2010-08-27 00:00:00,65585.0
2010-08-30 00:00:00,64260.0
2010-08-31 00:00:00,65145.0
2010-09-02 00:00:00,66808.0
2010-09-03 00:00:00,66678.0
2010-09-06 00:00:00,66747.0
2010-09-08 00:00:00,66407.0
2010-09-10 00:00:00,66806.0
2010-09-13 00:00:00,68030.0
2010-09-14 00:00:00,67691.0
2010-09-15 00:00:00,68106.0
2010-09-16 00:00:00,67662.0
2010-09-17 00:00:00,67089.0
2010-09-21 00:00:00,67719.0
2010-09-23 00:00:00,68794.0
2010-09-24 00:00:00,68196.0
2010-09-27 00:00:00,68815.0
2010-09-28 00:00:00,69227.0
2010-09-29 00:00:00,69228.0
2010-09-30 00:00:00,69429.0
2010-10-01 00:00:00,70229.0
2010-10-04 00:00:00,70384.0
2010-10-05 00:00:00,71283.0
2010-10-06 00:00:00,70541.0
2010-10-07 00:00:00,69918.0
2010-10-08 00:00:00,70808.0
2010-10-11 00:00:00,70946.0
2010-10-13 00:00:00,71674.0
2010-10-14 00:00:00,71692.0
2010-10-15 00:00:00,71830.0
2010-10-18 00:00:00,71735.0
2010-10-19 00:00:00,69863.0
2010-10-20 00:00:00,70404.0
2010-10-21 00:00:00,69652.0
2010-10-22 00:00:00,69529.0
2010-10-25 00:00:00,69580.0
2010-10-26 00:00:00,70740.0
2010-10-27 00:00:00,70568.0
2010-10-28 00:00:00,70320.0
2010-10-29 00:00:00,70673.0
2010-11-01 00:00:00,71560.0
2010-11-04 00:00:00,72995.0
2010-11-05 00:00:00,72606.0
2010-11-09 00:00:00,71679.0
2010-11-10 00:00:00,71638.0
2010-11-11 00:00:00,71195.0
2010-11-12 00:00:00,70367.0
2010-11-16 00:00:00,69192.0
2010-11-17 00:00:00,69708.0
2010-11-18 00:00:00,70781.0
2010-11-19 00:00:00,70897.0
2010-11-22 00:00:00,69632.0
2010-11-23 00:00:00,67952.0
2010-11-24 00:00:00,69629.0
2010-11-25 00:00:00,69361.0
2010-11-26 00:00:00,68226.0
2010-11-29 00:00:00,67908.0
2010-11-30 00:00:00,67705.0
2010-12-01 00:00:00,69345.0
2010-12-02 00:00:00,69527.0
2010-12-03 00:00:00,69766.0
2010-12-06 00:00:00,69551.0
2010-12-07 00:00:00,69337.0
2010-12-08 00:00:00,68174.0
2010-12-09 00:00:00,67879.0
2010-12-10 00:00:00,68341.0
2010-12-13 00:00:00,69126.0
2010-12-14 00:00:00,68742.0
2010-12-15 00:00:00,67870.0
2010-12-16 00:00:00,67306.0
2010-12-17 00:00:00,67981.0
2010-12-20 00:00:00,67263.0
2010-12-21 00:00:00,68214.0
2010-12-22 00:00:00,68470.0
2010-12-23 00:00:00,68485.0
2010-12-27 00:00:00,67803.0
2010-12-28 00:00:00,68040.0
2010-12-29 00:00:00,68952.0
2010-12-30 00:00:00,69304.0
2011-01-03 00:00:00,69962.0
2011-01-04 00:00:00,70317.0
2011-01-05 00:00:00,71091.0
2011-01-06 00:00:00,70578.0
2011-01-07 00:00:00,70057.0
2011-01-10 00:00:00,70127.0
2011-01-11 00:00:00,70423.0
2011-01-12 00:00:00,71632.0
2011-01-13 00:00:00,70721.0
2011-01-14 00:00:00,70940.0
2011-01-17 00:00:00,70609.0
2011-01-18 00:00:00,70919.0
2011-01-19 00:00:00,70058.0
2011-01-20 00:00:00,69561.0
2011-01-21 00:00:00,69133.0
2011-01-24 00:00:00,69426.0
2011-01-26 00:00:00,68709.0
2011-01-27 00:00:00,68050.0
2011-01-28 00:00:00,66697.0
2011-01-31 00:00:00,66574.0
2011-02-02 00:00:00,66688.0
2011-02-04 00:00:00,65269.0
2011-02-07 00:00:00,65362.0
2011-02-09 00:00:00,64217.0
2011-02-10 00:00:00,64577.0
2011-02-11 00:00:00,65755.0
2011-02-14 00:00:00,66557.0
2011-02-15 00:00:00,66341.0
2011-02-16 00:00:00,67576.0
2011-02-17 00:00:00,67684.0
2011-02-18 00:00:00,68066.0
2011-02-21 00:00:00,67258.0
2011-02-22 00:00:00,66439.0
2011-02-23 00:00:00,66910.0
2011-02-25 00:00:00,66902.0
2011-02-28 00:00:00,67383.0
2011-03-01 00:00:00,66242.0
2011-03-02 00:00:00,67281.0
2011-03-03 00:00:00,68145.0
2011-03-04 00:00:00,68012.0
2011-03-10 00:00:00,66040.0
2011-03-11 00:00:00,66684.0
2011-03-14 00:00:00,67169.0
2011-03-15 00:00:00,67005.0
2011-03-16 00:00:00,66002.0
2011-03-17 00:00:00,66215.0
2011-03-18 00:00:00,66879.0
2011-03-22 00:00:00,66689.0
2011-03-23 00:00:00,67795.0
2011-03-25 00:00:00,67532.0
2011-03-28 00:00:00,67192.0
2011-03-30 00:00:00,67418.0
2011-03-31 00:00:00,67997.0
2011-04-01 00:00:00,68586.0
2011-04-05 00:00:00,69703.0
2011-04-06 00:00:00,69837.0
2011-04-07 00:00:00,69176.0
2011-04-08 00:00:00,68718.0
2011-04-11 00:00:00,68164.0
2011-04-12 00:00:00,66896.0
2011-04-13 00:00:00,66486.0
2011-04-14 00:00:00,66278.0
2011-04-15 00:00:00,66684.0
2011-04-18 00:00:00,65415.0
2011-04-19 00:00:00,66158.0
2011-04-20 00:00:00,67058.0
2011-04-25 00:00:00,66972.0
2011-04-26 00:00:00,67144.0
2011-04-27 00:00:00,66264.0
2011-04-28 00:00:00,65673.0
2011-04-29 00:00:00,66132.0
2011-05-02 00:00:00,65462.0
2011-05-03 00:00:00,64318.0
2011-05-04 00:00:00,63615.0
2011-05-05 00:00:00,63407.0
2011-05-06 00:00:00,64417.0
2011-05-10 00:00:00,64621.0
2011-05-11 00:00:00,63775.0
2011-05-12 00:00:00,64003.0
2011-05-13 00:00:00,63235.0
2011-05-17 00:00:00,63673.0
2011-05-18 00:00:00,62840.0
2011-05-19 00:00:00,62367.0
2011-05-20 00:00:00,62596.0
2011-05-23 00:00:00,62345.0
2011-05-24 00:00:00,63336.0
2011-05-25 00:00:00,63388.0
2011-05-26 00:00:00,64098.0
2011-05-27 00:00:00,64294.0
2011-05-30 00:00:00,63953.0
2011-05-31 00:00:00,64620.0
2011-06-01 00:00:00,63411.0
2011-06-02 00:00:00,64218.0
2011-06-03 00:00:00,64340.0
2011-06-06 00:00:00,63067.0
2011-06-08 00:00:00,63032.0
2011-06-09 00:00:00,63468.0
2011-06-10 00:00:00,62697.0
2011-06-13 00:00:00,62022.0
2011-06-14 00:00:00,62204.0
2011-06-15 00:00:00,61603.0
2011-06-16 00:00:00,60880.0
2011-06-17 00:00:00,61059.0
2011-06-20 00:00:00,61168.0
2011-06-21 00:00:00,61423.0
2011-06-22 00:00:00,61194.0
2011-06-24 00:00:00,61016.0
2011-06-27 00:00:00,61216.0
2011-06-28 00:00:00,62303.0
2011-06-29 00:00:00,62333.0
2011-06-30 00:00:00,62403.0
2011-07-01 00:00:00,63394.0
2011-07-04 00:00:00,63891.0
2011-07-05 00:00:00,63038.0
2011-07-06 00:00:00,62565.0
2011-07-07 00:00:00,62207.0
2011-07-08 00:00:00,61513.0
2011-07-11 00:00:00,60223.0
2011-07-12 00:00:00,59704.0
2011-07-13 00:00:00,60669.0
2011-07-14 00:00:00,59679.0
2011-07-15 00:00:00,59478.0
2011-07-19 00:00:00,59082.0
2011-07-20 00:00:00,59119.0
2011-07-21 00:00:00,60262.0
2011-07-22 00:00:00,60270.0
2011-07-26 00:00:00,59339.0
2011-07-27 00:00:00,58288.0
2011-07-28 00:00:00,58708.0
2011-08-01 00:00:00,58535.0
2011-08-02 00:00:00,57310.0
2011-08-03 00:00:00,56017.0
2011-08-04 00:00:00,52811.0
2011-08-05 00:00:00,52949.0
2011-08-08 00:00:00,48668.0
2011-08-09 00:00:00,51150.0
2011-08-10 00:00:00,51395.0
2011-08-11 00:00:00,53343.0
2011-08-15 00:00:00,54651.0
2011-08-16 00:00:00,54323.0
2011-08-18 00:00:00,53134.0
2011-08-19 00:00:00,52447.0
2011-08-22 00:00:00,52440.0
2011-08-23 00:00:00,53786.0
2011-08-25 00:00:00,52953.0
2011-08-26 00:00:00,53350.0
2011-08-29 00:00:00,54860.0
2011-08-30 00:00:00,55385.0
2011-08-31 00:00:00,56495.0
2011-09-01 00:00:00,58118.0
2011-09-02 00:00:00,56531.0
2011-09-05 00:00:00,54998.0
2011-09-06 00:00:00,56607.0
2011-09-08 00:00:00,57623.0
2011-09-09 00:00:00,55778.0
2011-09-12 00:00:00,55685.0
2011-09-13 00:00:00,55543.0
2011-09-14 00:00:00,56286.0
2011-09-15 00:00:00,56381.0
2011-09-16 00:00:00,57210.0
2011-09-19 00:00:00,57102.0
2011-09-20 00:00:00,56378.0
2011-09-21 00:00:00,55981.0
2011-09-22 00:00:00,53280.0
2011-09-23 00:00:00,53230.0
2011-09-27 00:00:00,53920.0
2011-09-28 00:00:00,53270.0
2011-09-29 00:00:00,53384.0
2011-09-30 00:00:00,52324.0
2011-10-03 00:00:00,50791.0
2011-10-05 00:00:00,51013.0
2011-10-06 00:00:00,52290.0
2011-10-07 00:00:00,51243.0
2011-10-10 00:00:00,53273.0
2011-10-11 00:00:00,53838.0
2011-10-13 00:00:00,54601.0
2011-10-14 00:00:00,55030.0
2011-10-18 00:00:00,53911.0
2011-10-19 00:00:00,54966.0
2011-10-20 00:00:00,54009.0
2011-10-21 00:00:00,55255.0
2011-10-25 00:00:00,56891.0
2011-10-26 00:00:00,56285.0
2011-10-27 00:00:00,57143.0
2011-10-28 00:00:00,59270.0
2011-10-31 00:00:00,59513.0
2011-11-01 00:00:00,57322.0
2011-11-03 00:00:00,58196.0
2011-11-04 00:00:00,58669.0
2011-11-07 00:00:00,59198.0
2011-11-08 00:00:00,59026.0
2011-11-09 00:00:00,57549.0
2011-11-11 00:00:00,58546.0
2011-11-14 00:00:00,58258.0
2011-11-16 00:00:00,58559.0
2011-11-17 00:00:00,56988.0
2011-11-18 00:00:00,56731.0
2011-11-21 00:00:00,56284.0
2011-11-22 00:00:00,55878.0
2011-11-23 00:00:00,54972.0
2011-11-24 00:00:00,55279.0
2011-11-25 00:00:00,54894.0
2011-11-28 00:00:00,56017.0
2011-11-29 00:00:00,55299.0
2011-11-30 00:00:00,56874.0
2011-12-01 00:00:00,58143.0
2011-12-02 00:00:00,57885.0
2011-12-05 00:00:00,58910.0
2011-12-06 00:00:00,59536.0
2011-12-07 00:00:00,58662.0
2011-12-09 00:00:00,58236.0
2011-12-13 00:00:00,57494.0
2011-12-14 00:00:00,56646.0
2011-12-15 00:00:00,56331.0
2011-12-16 00:00:00,56096.0
2011-12-20 00:00:00,56864.0
2011-12-21 00:00:00,56653.0
2011-12-22 00:00:00,57347.0
2011-12-23 00:00:00,57701.0
2011-12-26 00:00:00,57669.0
2011-12-27 00:00:00,58005.0
2011-12-28 00:00:00,56533.0
2011-12-29 00:00:00,56754.0
2012-01-02 00:00:00,57829.0
2012-01-03 00:00:00,59264.0
2012-01-04 00:00:00,59364.0
2012-01-05 00:00:00,58546.0
2012-01-06 00:00:00,58600.0
2012-01-09 00:00:00,59082.0
2012-01-10 00:00:00,59805.0
2012-01-11 00:00:00,59962.0
2012-01-12 00:00:00,59920.0
2012-01-13 00:00:00,59146.0
2012-01-16 00:00:00,59956.0
2012-01-18 00:00:00,61722.0
2012-01-19 00:00:00,61926.0
2012-01-20 00:00:00,62312.0
2012-01-23 00:00:00,62386.0
2012-01-24 00:00:00,62486.0
2012-01-26 00:00:00,62953.0
2012-01-27 00:00:00,62904.0
2012-01-30 00:00:00,62770.0
2012-01-31 00:00:00,63072.0
2012-02-01 00:00:00,64567.0
2012-02-02 00:00:00,64593.0
2012-02-03 00:00:00,65217.0
2012-02-06 00:00:00,65223.0
2012-02-07 00:00:00,65917.0
2012-02-08 00:00:00,65831.0
2012-02-09 00:00:00,65530.0
2012-02-10 00:00:00,63997.0
2012-02-13 00:00:00,65691.0
2012-02-14 00:00:00,65038.0
2012-02-15 00:00:00,65368.0
2012-02-16 00:00:00,66141.0
2012-02-17 00:00:00,66203.0
2012-02-22 00:00:00,66092.0
2012-02-23 00:00:00,65819.0
2012-02-24 00:00:00,65942.0
2012-02-27 00:00:00,65241.0
2012-02-28 00:00:00,65958.0
2012-02-29 00:00:00,65811.0
2012-03-02 00:00:00,67781.0
2012-03-05 00:00:00,66964.0
2012-03-06 00:00:00,65114.0
2012-03-08 00:00:00,66908.0
2012-03-09 00:00:00,66703.0
2012-03-12 00:00:00,66384.0
2012-03-13 00:00:00,68394.0
2012-03-14 00:00:00,68257.0
2012-03-15 00:00:00,67749.0
2012-03-16 00:00:00,67684.0
2012-03-20 00:00:00,67295.0
2012-03-22 00:00:00,66860.0
2012-03-23 00:00:00,65812.0
2012-03-26 00:00:00,66684.0
2012-03-27 00:00:00,66037.0
2012-03-28 00:00:00,65079.0
2012-03-29 00:00:00,64871.0
2012-04-02 00:00:00,65216.0
2012-04-03 00:00:00,64284.0
2012-04-04 00:00:00,63528.0
2012-04-05 00:00:00,63691.0
2012-04-09 00:00:00,62923.0
2012-04-10 00:00:00,61738.0
2012-04-11 00:00:00,61293.0
2012-04-12 00:00:00,63058.0
2012-04-13 00:00:00,62105.0
2012-04-17 00:00:00,62698.0
2012-04-18 00:00:00,63010.0
2012-04-19 00:00:00,62618.0
2012-04-20 00:00:00,62494.0
2012-04-23 00:00:00,61539.0
2012-04-24 00:00:00,61971.0
2012-04-25 00:00:00,61750.0
2012-04-26 00:00:00,62198.0
2012-04-27 00:00:00,61691.0
2012-05-02 00:00:00,61820.0
2012-05-03 00:00:00,62104.0
2012-05-04 00:00:00,60820.0
2012-05-07 00:00:00,61220.0
2012-05-08 00:00:00,60365.0
2012-05-09 00:00:00,59786.0
2012-05-10 00:00:00,59702.0
2012-05-14 00:00:00,57539.0
2012-05-15 00:00:00,56237.0
2012-05-16 00:00:00,55887.0
2012-05-17 00:00:00,54038.0
2012-05-18 00:00:00,54513.0
2012-05-21 00:00:00,56590.0
2012-05-22 00:00:00,55038.0
2012-05-23 00:00:00,54619.0
2012-05-24 00:00:00,54063.0
2012-05-25 00:00:00,54463.0
2012-05-28 00:00:00,55212.0
2012-05-29 00:00:00,54633.0
2012-05-30 00:00:00,53797.0
2012-06-01 00:00:00,53402.0
2012-06-04 00:00:00,53416.0
2012-06-05 00:00:00,52481.0
2012-06-06 00:00:00,54156.0
2012-06-08 00:00:00,54429.0
2012-06-11 00:00:00,54001.0
2012-06-12 00:00:00,55049.0
2012-06-13 00:00:00,55650.0
2012-06-14 00:00:00,55351.0
2012-06-15 00:00:00,56104.0
2012-06-18 00:00:00,56195.0
2012-06-19 00:00:00,57195.0
2012-06-20 00:00:00,57166.0
2012-06-21 00:00:00,55505.0
2012-06-22 00:00:00,55439.0
2012-06-25 00:00:00,53805.0
2012-06-26 00:00:00,53836.0
2012-06-27 00:00:00,53108.0
2012-06-28 00:00:00,52652.0
2012-06-29 00:00:00,54354.0
2012-07-02 00:00:00,54692.0
2012-07-03 00:00:00,55780.0
2012-07-05 00:00:00,56379.0
2012-07-06 00:00:00,55394.0
2012-07-10 00:00:00,53705.0
2012-07-11 00:00:00,53569.0
2012-07-12 00:00:00,53420.0
2012-07-13 00:00:00,54330.0
2012-07-16 00:00:00,53401.0
2012-07-17 00:00:00,53909.0
2012-07-18 00:00:00,54583.0
2012-07-19 00:00:00,55346.0
2012-07-20 00:00:00,54194.0
2012-07-23 00:00:00,53033.0
2012-07-24 00:00:00,52638.0
2012-07-25 00:00:00,52607.0
2012-07-26 00:00:00,54002.0
2012-07-27 00:00:00,56553.0
2012-07-30 00:00:00,57240.0
2012-07-31 00:00:00,56097.0
2012-08-01 00:00:00,56291.0
2012-08-02 00:00:00,55520.0
2012-08-03 00:00:00,57255.0
2012-08-06 00:00:00,58344.0
2012-08-07 00:00:00,57725.0
2012-08-08 00:00:00,58950.0
2012-08-10 00:00:00,58797.0
2012-08-13 00:00:00,59122.0
2012-08-14 00:00:00,58082.92
2012-08-15 00:00:00,58189.28
2012-08-16 00:00:00,59445.79
2012-08-17 00:00:00,59082.37
2012-08-20 00:00:00,59283.09
2012-08-21 00:00:00,58917.73
2012-08-22 00:00:00,59380.76
2012-08-23 00:00:00,58511.55
2012-08-24 00:00:00,58425.76
2012-08-27 00:00:00,58111.46
2012-08-28 00:00:00,58406.4
2012-08-29 00:00:00,57369.19
2012-08-30 00:00:00,57256.43
2012-08-31 00:00:00,57061.45
2012-09-03 00:00:00,57281.45
2012-09-05 00:00:00,56863.91
2012-09-06 00:00:00,58321.24
2012-09-10 00:00:00,58404.1
2012-09-11 00:00:00,59422.55
2012-09-12 00:00:00,59921.8
2012-09-13 00:00:00,61958.12
2012-09-14 00:00:00,62105.47
2012-09-17 00:00:00,61805.98
2012-09-18 00:00:00,61804.33
2012-09-19 00:00:00,61651.83
2012-09-20 00:00:00,61687.97
2012-09-21 00:00:00,61320.07
2012-09-24 00:00:00,61909.99
2012-09-25 00:00:00,60501.1
2012-09-26 00:00:00,60478.05
2012-09-27 00:00:00,60239.79
2012-09-28 00:00:00,59175.86
2012-10-01 00:00:00,59570.8
2012-10-02 00:00:00,59222.08
2012-10-03 00:00:00,58627.33
2012-10-04 00:00:00,58458.0
2012-10-05 00:00:00,58571.59
2012-10-08 00:00:00,59317.15
2012-10-09 00:00:00,58939.46
2012-10-10 00:00:00,58456.28
2012-10-11 00:00:00,59161.72
2012-10-15 00:00:00,59601.71
2012-10-16 00:00:00,59743.87
2012-10-17 00:00:00,60087.29
2012-10-18 00:00:00,59733.9
2012-10-19 00:00:00,58922.04
2012-10-22 00:00:00,58700.3
2012-10-23 00:00:00,57690.24
2012-10-24 00:00:00,57160.74
2012-10-25 00:00:00,57836.78
2012-10-26 00:00:00,57276.81
2012-10-29 00:00:00,57176.58
2012-10-30 00:00:00,57683.76
2012-10-31 00:00:00,57068.18
2012-11-01 00:00:00,58382.68
2012-11-05 00:00:00,58209.76
2012-11-06 00:00:00,59458.59
2012-11-07 00:00:00,58517.35
2012-11-08 00:00:00,57524.45
2012-11-09 00:00:00,57357.71
2012-11-12 00:00:00,57064.31
2012-11-13 00:00:00,57486.07
2012-11-14 00:00:00,56279.36
2012-11-15 00:00:00,56279.0
2012-11-16 00:00:00,55402.33
2012-11-19 00:00:00,56450.86
2012-11-21 00:00:00,56242.12
2012-11-22 00:00:00,56436.97
2012-11-23 00:00:00,57574.03
2012-11-26 00:00:00,56737.1
2012-11-27 00:00:00,56248.09
2012-11-28 00:00:00,56539.4
2012-11-29 00:00:00,57852.53
2012-11-30 00:00:00,57474.57
2012-12-03 00:00:00,58202.35
2012-12-04 00:00:00,57563.23
2012-12-05 00:00:00,57678.62
2012-12-06 00:00:00,57656.42
2012-12-07 00:00:00,58487.32
2012-12-10 00:00:00,59248.23
2012-12-11 00:00:00,59623.34
2012-12-12 00:00:00,59474.18
2012-12-13 00:00:00,59316.75
2012-12-14 00:00:00,59604.92
2012-12-17 00:00:00,59566.52
2012-12-18 00:00:00,60460.73
2012-12-19 00:00:00,60998.34
2012-12-20 00:00:00,61276.12
2012-12-21 00:00:00,61007.03
2012-12-26 00:00:00,60959.79
2012-12-27 00:00:00,60415.95
2012-12-28 00:00:00,60952.08
2013-01-02 00:00:00,62550.1
2013-01-03 00:00:00,63312.46
2013-01-04 00:00:00,62523.06
2013-01-07 00:00:00,61932.54
2013-01-08 00:00:00,61127.84
2013-01-09 00:00:00,61578.58
2013-01-10 00:00:00,61678.31
2013-01-11 00:00:00,61497.43
2013-01-14 00:00:00,62080.79
2013-01-15 00:00:00,61727.61
2013-01-16 00:00:00,61787.35
2013-01-17 00:00:00,62194.06
2013-01-18 00:00:00,61956.14
2013-01-21 00:00:00,61899.71
2013-01-22 00:00:00,61692.29
2013-01-23 00:00:00,61966.26
2013-01-24 00:00:00,61169.83
2013-01-28 00:00:00,60027.07
2013-01-29 00:00:00,60406.33
2013-01-30 00:00:00,59336.7
2013-01-31 00:00:00,59761.49
2013-02-01 00:00:00,60351.16
2013-02-04 00:00:00,59575.66
2013-02-05 00:00:00,59444.97
2013-02-06 00:00:00,58951.07
2013-02-07 00:00:00,58372.46
2013-02-08 00:00:00,58497.83
2013-02-13 00:00:00,58405.74
2013-02-14 00:00:00,58077.31
2013-02-15 00:00:00,57903.3
2013-02-18 00:00:00,57613.9
2013-02-19 00:00:00,57314.4
2013-02-20 00:00:00,56177.6
2013-02-21 00:00:00,56154.68
2013-02-22 00:00:00,56697.06
2013-02-25 00:00:00,56617.56
2013-02-26 00:00:00,56948.87
2013-02-27 00:00:00,57273.88
2013-02-28 00:00:00,57424.29
2013-03-01 00:00:00,56883.99
2013-03-04 00:00:00,56499.17
2013-03-05 00:00:00,55950.73
2013-03-06 00:00:00,57940.14
2013-03-07 00:00:00,58846.81
2013-03-08 00:00:00,58432.75
2013-03-11 00:00:00,58544.79
2013-03-12 00:00:00,58208.61
2013-03-13 00:00:00,57385.9
2013-03-14 00:00:00,57281.02
2013-03-15 00:00:00,56869.28
2013-03-18 00:00:00,56972.96
2013-03-19 00:00:00,56361.24
2013-03-20 00:00:00,56030.03
2013-03-21 00:00:00,55576.67
2013-03-22 00:00:00,55243.4
2013-03-25 00:00:00,54873.12
2013-03-26 00:00:00,55671.39
2013-03-27 00:00:00,56034.29
2013-03-28 00:00:00,56352.09
2013-04-01 00:00:00,55902.18
2013-04-02 00:00:00,54889.1
2013-04-03 00:00:00,55562.74
2013-04-04 00:00:00,54648.15
2013-04-05 00:00:00,55050.6
2013-04-08 00:00:00,55092.31
2013-04-09 00:00:00,55912.04
2013-04-10 00:00:00,56186.56
2013-04-11 00:00:00,55400.91
2013-04-12 00:00:00,54962.65
2013-04-15 00:00:00,52949.93
2013-04-16 00:00:00,53990.83
2013-04-17 00:00:00,52881.96
2013-04-18 00:00:00,53165.91
2013-04-19 00:00:00,53928.92
2013-04-22 00:00:00,54297.73
2013-04-23 00:00:00,54884.75
2013-04-24 00:00:00,54984.23
2013-04-25 00:00:00,54963.32
2013-04-26 00:00:00,54252.04
2013-04-29 00:00:00,54887.25
2013-04-30 00:00:00,55910.37
2013-05-02 00:00:00,55321.93
2013-05-03 00:00:00,55488.08
2013-05-06 00:00:00,55429.88
2013-05-07 00:00:00,56274.66
2013-05-08 00:00:00,55804.8
2013-05-09 00:00:00,55447.56
2013-05-10 00:00:00,55107.8
2013-05-13 00:00:00,54447.77
2013-05-14 00:00:00,54666.82
2013-05-15 00:00:00,54936.41
2013-05-16 00:00:00,54772.62
2013-05-17 00:00:00,55164.27
2013-05-20 00:00:00,55700.77
2013-05-21 00:00:00,56265.32
2013-05-22 00:00:00,56429.27
2013-05-23 00:00:00,56349.91
2013-05-24 00:00:00,56406.21
2013-05-27 00:00:00,56395.94
2013-05-28 00:00:00,56036.26
2013-05-29 00:00:00,54634.69
2013-05-31 00:00:00,53506.08
2013-06-03 00:00:00,53944.36
2013-06-04 00:00:00,54017.9
2013-06-05 00:00:00,52798.63
2013-06-06 00:00:00,52884.83
2013-06-07 00:00:00,51618.63
